model,source_region,target_region,action,adaptation,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,source_training_seconds_sunk
patchtst_small,WNA,WCE,adapt,head_finetune,2.2532711029052734,1000,60000,2.511868899993715,30000,7.678654000003007
patchtst_small,WNA,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.678654000003007
patchtst_small,ENA,WCE,deploy,deploy,2.293886184692383,1000,60000,0.0,0,7.806862600002205
patchtst_small,ENA,WCE,adapt,head_finetune,2.254610061645508,1000,60000,2.53998300000967,30000,7.806862600002205
patchtst_small,ENA,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.806862600002205
patchtst_small,CNA,WCE,deploy,deploy,2.316047430038452,1000,60000,0.0,0,7.69364769999811
patchtst_small,CNA,WCE,adapt,head_finetune,2.260622262954712,1000,60000,2.6263401999894995,30000,7.69364769999811
patchtst_small,CNA,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.69364769999811
patchtst_small,SAU,WCE,deploy,deploy,2.249438762664795,1000,60000,0.0,0,7.689114699998754
patchtst_small,SAU,WCE,adapt,head_finetune,2.2470545768737793,1000,60000,2.576641699997708,30000,7.689114699998754
patchtst_small,SAU,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.689114699998754
patchtst_small,MED,WCE,deploy,deploy,2.2585999965667725,1000,60000,0.0,0,8.005214000004344
patchtst_small,MED,WCE,adapt,head_finetune,2.2481000423431396,1000,60000,2.526619700001902,30000,8.005214000004344
patchtst_small,MED,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,8.005214000004344
patchtst_small,EAU,WCE,deploy,deploy,2.2607686519622803,1000,60000,0.0,0,7.870186400003149
patchtst_small,EAU,WCE,adapt,head_finetune,2.250988721847534,1000,60000,2.481264200003352,30000,7.870186400003149
patchtst_small,EAU,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.870186400003149
patchtst_small,NWN,WCE,deploy,deploy,2.2509946823120117,1000,60000,0.0,0,7.93835319999198
patchtst_small,NWN,WCE,adapt,head_finetune,2.2465567588806152,1000,60000,2.5780855000048177,30000,7.93835319999198
patchtst_small,NWN,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.93835319999198
patchtst_small,NCA,WCE,deploy,deploy,2.319187879562378,1000,60000,0.0,0,7.852840200008359
patchtst_small,NCA,WCE,adapt,head_finetune,2.2661757469177246,1000,60000,2.543213299999479,30000,7.852840200008359
patchtst_small,NCA,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.852840200008359
patchtst_small,EAS,WCE,deploy,deploy,2.2493932247161865,1000,60000,0.0,0,7.655908800006728
patchtst_small,EAS,WCE,adapt,head_finetune,2.2465364933013916,1000,60000,2.4827591000066604,30000,7.655908800006728
patchtst_small,EAS,WCE,retrain,retrain,2.2469515800476074,1000,60000,7.73345369999879,90000,7.655908800006728
patchtst_small,NEU,WNA,deploy,deploy,2.084780216217041,975,60000,0.0,0,8.433484199995291
patchtst_small,NEU,WNA,adapt,head_finetune,2.0732474327087402,975,60000,2.576103500003228,30000,8.433484199995291
patchtst_small,NEU,WNA,retrain,retrain,2.0634307861328125,975,60000,7.678654000003007,90000,8.433484199995291
patchtst_small,WCE,WNA,deploy,deploy,2.1080307960510254,975,60000,0.0,0,7.73345369999879
patchtst_small,WCE,WNA,adapt,head_finetune,2.092052936553955,975,60000,2.5547404999961145,30000,7.73345369999879
patchtst_small,WCE,WNA,retrain,retrain,2.0634307861328125,975,60000,7.678654000003007,90000,7.73345369999879
patchtst_small,ENA,WNA,deploy,deploy,2.1507630348205566,975,60000,0.0,0,7.806862600002205
patchtst_small,ENA,WNA,adapt,head_finetune,2.1366755962371826,975,60000,2.4908871999941766,30000,7.806862600002205
patchtst_small,ENA,WNA,retrain,retrain,2.0634307861328125,975,60000,7.678654000003007,90000,7.806862600002205
patchtst_small,CNA,WNA,deploy,deploy,2.160684585571289,975,60000,0.0,0,7.69364769999811
patchtst_small,CNA,WNA,adapt,head_finetune,2.1497912406921387,975,60000,2.513774299994111,30000,7.69364769999811
patchtst_small,CNA,WNA,retrain,retrain,2.0634307861328125,975,60000,7.678654000003007,90000,7.69364769999811
patchtst_small,SAU,WNA,deploy,deploy,2.088175058364868,975,60000,0.0,0,7.689114699998754
patchtst_small,SAU,WNA,adapt,head_finetune,2.0736277103424072,975,60000,2.583062699995935,30000,7.689114699998754
