threshold_profile,deploy_threshold,adapt_threshold,model,source_region,target_region,degradation_mean,degradation_ci95_halfwidth,risk_score,decision
lenient,0.015,0.03,spatial_knn_ridge,CNA,EAS,-0.0267709993928965,0.0284771283713903,0.001706128978493801,deploy
lenient,0.015,0.03,spatial_knn_ridge,CNA,EAU,-0.0132322489428738,0.0145305862566536,0.0012983373137797991,deploy
lenient,0.015,0.03,spatial_knn_ridge,CNA,ENA,-0.0834529626711195,0.0171338704921961,-0.0663190921789234,deploy
lenient,0.015,0.03,spatial_knn_ridge,CNA,MED,0.0202057730109504,0.0145476120934853,0.0347533851044357,retrain
lenient,0.015,0.03,spatial_knn_ridge,CNA,NCA,0.1156418617626021,0.0350514653332546,0.1506933270958567,retrain
lenient,0.015,0.03,spatial_knn_ridge,CNA,NEU,-0.0573000966526777,0.0224787875520046,-0.034821309100673103,deploy
lenient,0.015,0.03,spatial_knn_ridge,CNA,NWN,0.0730351257746716,0.0144289959808634,0.087464121755535,retrain
lenient,0.015,0.03,spatial_knn_ridge,CNA,SAU,-0.0201890767045596,0.0347213189466538,0.0145322422420942,deploy
lenient,0.015,0.03,spatial_knn_ridge,CNA,WCE,-0.0718901366608089,0.0192296216087399,-0.052660515052069,deploy
lenient,0.015,0.03,spatial_knn_ridge,CNA,WNA,0.0264654602499343,0.0156773341493314,0.0421427943992657,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,CNA,0.1563171677465346,0.0239954086995507,0.18031257644608528,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,EAU,0.0909723826131526,0.0133411771420623,0.1043135597552149,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,ENA,0.0712157509709319,0.0274690694586745,0.0986848204296064,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,MED,0.1303987265609988,0.0211100743735752,0.151508800934574,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,NCA,0.2466674837088233,0.0336638607618758,0.2803313444706991,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,NEU,-0.0005469249921369,0.0254232028693733,0.0248762778772364,adapt
lenient,0.015,0.03,spatial_knn_ridge,EAS,NWN,0.0873127611673463,0.014057309875288,0.1013700710426343,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,SAU,0.0936782244416985,0.0134530103121945,0.107131234753893,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,WCE,0.0154915119967211,0.0176095620782683,0.0331010740749894,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAS,WNA,0.0803237370372552,0.0172088002950625,0.0975325373323177,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAU,CNA,0.0341890968979649,0.0197935288980695,0.0539826257960344,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAU,EAS,-0.0436652675073442,0.0170672744567982,-0.026597993050546002,deploy
lenient,0.015,0.03,spatial_knn_ridge,EAU,ENA,-0.0470491147504706,0.0225108395195287,-0.0245382752309419,deploy
lenient,0.015,0.03,spatial_knn_ridge,EAU,MED,0.0337450403691143,0.003586892097721,0.0373319324668353,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAU,NCA,0.1366509845766962,0.0162276767510113,0.1528786613277075,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAU,NEU,-0.0553901793923731,0.0173374757023043,-0.0380527036900688,deploy
lenient,0.015,0.03,spatial_knn_ridge,EAU,NWN,0.0524219948115295,0.0077050612632964,0.0601270560748259,retrain
lenient,0.015,0.03,spatial_knn_ridge,EAU,SAU,-0.0037663702376081,0.02149662631796,0.0177302560803519,adapt
lenient,0.015,0.03,spatial_knn_ridge,EAU,WCE,-0.060927025683453,0.0165883045778379,-0.0443387211056151,deploy
lenient,0.015,0.03,spatial_knn_ridge,EAU,WNA,0.0234133370294787,0.0074230495951331,0.0308363866246118,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,CNA,0.1253957476724446,0.0256501947416709,0.1510459424141155,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,EAS,0.0780737216423829,0.0265623317229698,0.1046360533653527,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,EAU,0.0995887633942173,0.01735173990471,0.1169405032989273,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,MED,0.1498202917654598,0.0155347655404381,0.1653550573058979,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,NCA,0.2802861574769594,0.0215591019149617,0.3018452593919211,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,NEU,0.0058689179908897,0.0119055197704084,0.017774437761298098,adapt
lenient,0.015,0.03,spatial_knn_ridge,ENA,NWN,0.1673740283268185,0.0091881565650406,0.1765621848918591,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,SAU,0.0857470281514289,0.0366428938686593,0.1223899220200882,retrain
lenient,0.015,0.03,spatial_knn_ridge,ENA,WCE,0.0011145553177126,0.0039627767506434,0.005077332068356,deploy
lenient,0.015,0.03,spatial_knn_ridge,ENA,WNA,0.1374421989304615,0.0127860872390867,0.1502282861695482,retrain
lenient,0.015,0.03,spatial_knn_ridge,MED,CNA,0.0087958520585541,0.0102826018130138,0.0190784538715679,adapt
lenient,0.015,0.03,spatial_knn_ridge,MED,EAS,-0.0655188896715073,0.0308121781483739,-0.034706711523133406,deploy
lenient,0.015,0.03,spatial_knn_ridge,MED,EAU,-0.0264576404647685,0.0066544237409252,-0.0198032167238433,deploy
lenient,0.015,0.03,spatial_knn_ridge,MED,ENA,-0.05931136258429,0.0178756646171884,-0.0414356979671016,deploy
lenient,0.015,0.03,spatial_knn_ridge,MED,NCA,0.094543120565349,0.0208758916158318,0.1154190121811808,retrain
lenient,0.015,0.03,spatial_knn_ridge,MED,NEU,-0.0691534751513013,0.0158186501371579,-0.0533348250141434,deploy
lenient,0.015,0.03,spatial_knn_ridge,MED,NWN,0.0251807054858663,0.0091123039147903,0.0342930094006566,retrain
lenient,0.015,0.03,spatial_knn_ridge,MED,SAU,-0.0267551495625554,0.0297309587691428,0.0029758092065873994,deploy
lenient,0.015,0.03,spatial_knn_ridge,MED,WCE,-0.0750728189400391,0.0105201244060108,-0.0645526945340283,deploy
lenient,0.015,0.03,spatial_knn_ridge,MED,WNA,-0.0044252371065431,0.0102564797323339,0.005831242625790801,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,CNA,-0.0667688307240229,0.0271776570195578,-0.0395911737044651,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,EAS,-0.1188049851291657,0.0173341759469132,-0.10147080918225249,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,EAU,-0.0859938088056174,0.0139287624405114,-0.072065046365106,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,ENA,-0.1100146360136001,0.0079213493822517,-0.10209328663134841,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,MED,-0.0648975767252922,0.0161241090484201,-0.0487734676768721,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,NEU,-0.0973546843132872,0.0151558832367579,-0.0821988010765293,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,NWN,-0.0130627113573036,0.0192239061868031,0.0061611948294995,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,SAU,-0.0782368265485984,0.0214167950988759,-0.0568200314497225,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,WCE,-0.1082262757523587,0.0181838114552535,-0.0900424642971052,deploy
lenient,0.015,0.03,spatial_knn_ridge,NCA,WNA,-0.0647940361498251,0.0144982098152012,-0.0502958263346239,deploy
lenient,0.015,0.03,spatial_knn_ridge,NEU,CNA,0.1507985029704737,0.0535967607698634,0.20439526374033712,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,EAS,0.0363828281651326,0.0170577198344667,0.0534405479995993,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,EAU,0.0986691526078458,0.0302751606349485,0.1289443132427943,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,ENA,0.0358817394653033,0.0314353442458383,0.06731708371114159,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,MED,0.146630984414369,0.0323630938611571,0.1789940782755261,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,NCA,0.2812729610828231,0.0256091463497904,0.3068821074326135,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,NWN,0.1274735593393445,0.016284926128882,0.1437584854682265,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,SAU,0.0899644514302136,0.0470777131749418,0.1370421646051554,retrain
lenient,0.015,0.03,spatial_knn_ridge,NEU,WCE,0.0043914478471185,0.0112640291086877,0.0156554769558062,adapt
lenient,0.015,0.03,spatial_knn_ridge,NEU,WNA,0.1153845539759447,0.0177359658785008,0.1331205198544455,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,CNA,0.1267009982542286,0.0269227300584187,0.15362372831264728,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,EAS,-0.010033309094942,0.0243245290436698,0.014291219948727802,deploy
lenient,0.015,0.03,spatial_knn_ridge,NWN,EAU,0.0566616769784847,0.016216761444582,0.0728784384230667,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,ENA,0.1048581637314858,0.0114747643368005,0.11633292806828631,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,MED,0.066478256715221,0.0099759214471113,0.07645417816233231,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,NCA,0.1414788713018071,0.0128448681495312,0.15432373945133832,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,NEU,-0.0107560932477738,0.0153740220506123,0.004617928802838501,deploy
lenient,0.015,0.03,spatial_knn_ridge,NWN,SAU,0.0671089664116234,0.0376550538035851,0.1047640202152085,retrain
lenient,0.015,0.03,spatial_knn_ridge,NWN,WCE,0.0094754849840218,0.0054001262920345,0.0148756112760563,deploy
lenient,0.015,0.03,spatial_knn_ridge,NWN,WNA,0.0008405764929247,0.0052412837175321,0.0060818602104568,deploy
lenient,0.015,0.03,spatial_knn_ridge,SAU,CNA,0.0386741341354525,0.0380332735397851,0.0767074076752376,retrain
lenient,0.015,0.03,spatial_knn_ridge,SAU,EAS,-0.0205205418058719,0.0181042339673884,-0.002416307838483501,deploy
lenient,0.015,0.03,spatial_knn_ridge,SAU,EAU,0.0079798619954265,0.0259386077311131,0.0339184697265396,retrain
lenient,0.015,0.03,spatial_knn_ridge,SAU,ENA,-0.0519537016068084,0.0330210989679364,-0.018932602638871997,deploy
lenient,0.015,0.03,spatial_knn_ridge,SAU,MED,0.0422178276868506,0.0357186056396019,0.0779364333264525,retrain
lenient,0.015,0.03,spatial_knn_ridge,SAU,NCA,0.1527655794740447,0.0417196295438737,0.1944852090179184,retrain
lenient,0.015,0.03,spatial_knn_ridge,SAU,NEU,-0.048628595925527,0.0215484420158543,-0.027080153909672697,deploy
lenient,0.015,0.03,spatial_knn_ridge,SAU,NWN,0.0683337573932689,0.0261525662258756,0.0944863236191445,retrain
lenient,0.015,0.03,spatial_knn_ridge,SAU,WCE,-0.059010858494513,0.0270399298420919,-0.0319709286524211,deploy
lenient,0.015,0.03,spatial_knn_ridge,SAU,WNA,0.0413801021554751,0.0282715566983583,0.0696516588538334,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,CNA,0.1417523469063447,0.0272173608646825,0.16896970777102718,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,EAS,0.0571336496613968,0.0182785863249562,0.075412235986353,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,EAU,0.0984603685986402,0.0193109827022405,0.1177713513008807,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,ENA,0.0186226465703824,0.0036917296195996,0.022314376189982,adapt
lenient,0.015,0.03,spatial_knn_ridge,WCE,MED,0.1467617159975742,0.0240501153958252,0.1708118313933994,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,NCA,0.2852882973702426,0.0180495886094821,0.30333788597972466,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,NEU,0.0019095791357054,0.0065189381783022,0.008428517314007601,deploy
lenient,0.015,0.03,spatial_knn_ridge,WCE,NWN,0.1417482616824034,0.0182966397955975,0.1600449014780009,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,SAU,0.0856216528822947,0.0367908345388683,0.12241248742116301,retrain
lenient,0.015,0.03,spatial_knn_ridge,WCE,WNA,0.1274310213795045,0.0142460249531099,0.14167704633261438,retrain
lenient,0.015,0.03,spatial_knn_ridge,WNA,CNA,0.0485447286769239,0.0389748280179862,0.0875195566949101,retrain
lenient,0.015,0.03,spatial_knn_ridge,WNA,EAS,-0.0686358346114989,0.0132116177906111,-0.0554242168208878,deploy
lenient,0.015,0.03,spatial_knn_ridge,WNA,EAU,0.0030930296775793,0.0183715463565472,0.0214645760341265,adapt
lenient,0.015,0.03,spatial_knn_ridge,WNA,ENA,-0.0064024122007704,0.0258274204982625,0.0194250082974921,adapt
lenient,0.015,0.03,spatial_knn_ridge,WNA,MED,0.0293062746555758,0.0189965870155217,0.0483028616710975,retrain
lenient,0.015,0.03,spatial_knn_ridge,WNA,NCA,0.113848581253599,0.0060617686887589,0.1199103499423579,retrain
lenient,0.015,0.03,spatial_knn_ridge,WNA,NEU,-0.0467748394111878,0.0132125180926617,-0.0335623213185261,deploy
lenient,0.015,0.03,spatial_knn_ridge,WNA,NWN,0.024500473238167,0.0053401691090232,0.029840642347190197,adapt
lenient,0.015,0.03,spatial_knn_ridge,WNA,SAU,0.0137757346100579,0.031276897684653,0.0450526322947109,retrain
lenient,0.015,0.03,spatial_knn_ridge,WNA,WCE,-0.0369301834199216,0.01082138710048,-0.0261087963194416,deploy
lenient,0.015,0.03,stgcn_diffusion,CNA,EAS,0.4567520199939911,2.136534835414998,2.593286855408989,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,EAU,0.0680723151949114,0.4007444561438221,0.4688167713387335,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,ENA,0.0263487810158399,0.2353161140657891,0.261664895081629,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,MED,0.0633547850958127,0.2510567883553116,0.3144115734511243,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,NCA,0.0081686010167577,0.1071942793355969,0.1153628803523546,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,NEU,0.0972361124044778,0.0207753575266536,0.1180114699311314,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,NWN,0.1819115282923288,0.0906827437432205,0.2725942720355493,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,SAU,0.0435611273439756,0.1764811313922226,0.2200422587361982,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,WCE,0.0569713597641673,0.0668007398318704,0.1237720995960377,retrain
lenient,0.015,0.03,stgcn_diffusion,CNA,WNA,0.0909400798667893,0.1920009984192389,0.2829410782860282,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,CNA,0.1121595138944662,0.1001502159815767,0.2123097298760429,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,EAU,0.0212898704604029,0.0612225039014887,0.0825123743618916,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,ENA,0.1579718045494926,0.2182330430161916,0.3762048475656842,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,MED,0.0085156039631907,0.0598751056218049,0.0683907095849956,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,NCA,0.007771149280016,0.0320132817719899,0.0397844310520059,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,NEU,0.0425073642472296,0.0459580758638446,0.0884654401110742,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,NWN,0.0987131600991848,0.2356447936756021,0.3343579537747869,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,SAU,0.0135344666493099,0.076664520928973,0.0901989875782829,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,WCE,0.0237385054263159,0.0799320956405489,0.10367060106686479,retrain
lenient,0.015,0.03,stgcn_diffusion,EAS,WNA,0.0216491627749436,0.129442297530989,0.1510914603059326,retrain
lenient,0.015,0.03,stgcn_diffusion,EAU,CNA,0.0748920434031247,0.0443563558161422,0.11924839921926692,retrain
lenient,0.015,0.03,stgcn_diffusion,EAU,EAS,-0.0217771118919292,0.1884277387953205,0.16665062690339127,retrain
lenient,0.015,0.03,stgcn_diffusion,EAU,ENA,0.1168753778957533,0.0357056219463222,0.1525809998420755,retrain
lenient,0.015,0.03,stgcn_diffusion,EAU,MED,-0.0005877190252811,0.0157523074413836,0.0151645884161025,adapt
lenient,0.015,0.03,stgcn_diffusion,EAU,NCA,-0.0007079674677038,0.0158930688607698,0.015185101393066,adapt
lenient,0.015,0.03,stgcn_diffusion,EAU,NEU,0.029505005680024,0.0252122663449929,0.0547172720250169,retrain
lenient,0.015,0.03,stgcn_diffusion,EAU,NWN,0.1229607086837638,0.0531835800999025,0.17614428878366628,retrain
lenient,0.015,0.03,stgcn_diffusion,EAU,SAU,0.0005554613063427,0.0133315581805656,0.013887019486908299,deploy
lenient,0.015,0.03,stgcn_diffusion,EAU,WCE,0.0085006314997427,0.0159166156485339,0.0244172471482766,adapt
lenient,0.015,0.03,stgcn_diffusion,EAU,WNA,0.0289552997538719,0.0362470526022437,0.0652023523561156,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,CNA,0.0174030293391728,0.0634108186863819,0.0808138480255547,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,EAS,0.1535922291595736,0.0964260083100347,0.2500182374696083,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,EAU,0.0725835787167155,0.0557024352589228,0.1282860139756383,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,MED,0.0436076564473131,0.0411744114443257,0.08478206789163881,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,NCA,0.0014352053613191,0.039805788169132,0.0412409935304511,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,NEU,0.0818060883078178,0.0209152506774272,0.10272133898524499,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,NWN,0.1723515761765383,0.0649112160532453,0.23726279222978358,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,SAU,0.0415677235520945,0.027071835701727,0.06863955925382151,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,WCE,0.0418583525844773,0.0196197525184494,0.0614781051029267,retrain
lenient,0.015,0.03,stgcn_diffusion,ENA,WNA,0.0827967712247853,0.0373888026279131,0.1201855738526984,retrain
lenient,0.015,0.03,stgcn_diffusion,MED,CNA,0.0863210792036838,0.1191272979194086,0.20544837712309238,retrain
lenient,0.015,0.03,stgcn_diffusion,MED,EAS,-0.0210481080359338,0.1998208252042386,0.1787727171683048,retrain
lenient,0.015,0.03,stgcn_diffusion,MED,EAU,0.0121206748730577,0.0159295378593968,0.0280502127324545,adapt
lenient,0.015,0.03,stgcn_diffusion,MED,ENA,0.1213426827122687,0.1010581328510412,0.2224008155633099,retrain
lenient,0.015,0.03,stgcn_diffusion,MED,NCA,0.0023490367124583,0.0272244184125627,0.029573455125021,adapt
lenient,0.015,0.03,stgcn_diffusion,MED,NEU,0.0259411492494052,0.0599783921489481,0.08591954139835331,retrain
lenient,0.015,0.03,stgcn_diffusion,MED,NWN,0.1124408141633636,0.26069270307956,0.3731335172429236,retrain
lenient,0.015,0.03,stgcn_diffusion,MED,SAU,0.001979817780613,0.0258005995880588,0.0277804173686718,adapt
lenient,0.015,0.03,stgcn_diffusion,MED,WCE,0.0068218974753663,0.0221399443945129,0.0289618418698792,adapt
lenient,0.015,0.03,stgcn_diffusion,MED,WNA,0.0305906605117757,0.0909963923762143,0.12158705288799,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,CNA,0.0747972916320331,0.0699568514435359,0.144754143075569,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,EAS,0.3955208382168096,3.706458515555146,4.101979353771956,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,EAU,0.0415632693380174,0.3538533655338734,0.3954166348718908,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,ENA,0.121960315722069,0.13577220237215,0.25773251809421904,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,MED,0.0157401415125624,0.1125326509621772,0.1282727924747396,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,NEU,0.0806177741397087,0.2240102047481458,0.30462797888785453,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,NWN,0.1379958010858546,0.2092960738794488,0.3472918749653034,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,SAU,0.0195515602534762,0.1043591693320867,0.1239107295855629,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,WCE,0.0455380059929499,0.2710646746301303,0.31660268062308017,retrain
lenient,0.015,0.03,stgcn_diffusion,NCA,WNA,0.0451154530897852,0.0367743497956437,0.08188980288542891,retrain
lenient,0.015,0.03,stgcn_diffusion,NEU,CNA,0.122557039032315,0.0281473686180218,0.1507044076503368,retrain
lenient,0.015,0.03,stgcn_diffusion,NEU,EAS,0.0091154763003803,0.1687354654571177,0.177850941757498,retrain
lenient,0.015,0.03,stgcn_diffusion,NEU,EAU,0.0303563360404277,0.0370496850494628,0.0674060210898905,retrain
lenient,0.015,0.03,stgcn_diffusion,NEU,ENA,0.1591151721409141,0.1174128121326586,0.2765279842735727,retrain
