canonical_station_uid,source_region,target_region,cell5,mae_out_minus_in,risk_class,p_safe,p_moderate,p_high,predicted_risk_class,recommendation
eur_ecad_01::14368,MED,WCE,45_10,-0.013219897252148,safe,0.9194861020121311,0.08047794784830241,3.5950139566816586e-05,safe,deploy
eur_ecad_01::14368,NEU,WCE,45_10,0.1016207337699803,moderate,0.001727326075851345,0.9960707926774393,0.0022018812467095262,moderate,adapt
eur_ecad_01::14369,MED,WCE,50_10,-0.0557663591212729,safe,0.5941001300004151,0.3960047756180453,0.009895094381539717,safe,deploy
eur_ecad_01::14369,NEU,WCE,50_10,0.076750864378992,moderate,0.015502018252713566,0.9344650718578624,0.0500329098894243,moderate,adapt
eur_ecad_01::14370,MED,WCE,50_10,-0.0566270961921122,safe,0.5941001300004151,0.3960047756180453,0.009895094381539717,safe,deploy
eur_ecad_01::14370,NEU,WCE,50_10,0.0757342114419832,moderate,0.015502018252713566,0.9344650718578624,0.0500329098894243,moderate,adapt
eur_ecad_01::14371,MED,WCE,50_10,-0.0879966936454144,safe,0.9854964793363434,0.01396800752917358,0.0005355131344826682,safe,deploy
eur_ecad_01::14371,NEU,WCE,50_10,0.0546284715486997,moderate,0.006773346423669167,0.9928609743117756,0.00036567926455566903,moderate,adapt
eur_ecad_01::14372,MED,WCE,50_10,-0.0841147356126548,safe,0.9450831036717763,0.05348247566284863,0.0014344206653743622,safe,deploy
eur_ecad_01::14372,NEU,WCE,50_10,0.0772426840898963,moderate,0.0006807968485513497,0.9989587133576838,0.0003604897937649303,moderate,adapt
eur_ecad_01::14951,MED,WCE,50_5,-0.0745120340986713,safe,0.9022614329351899,0.08968734870431966,0.008051218360490098,safe,deploy
eur_ecad_01::14951,NEU,WCE,50_5,0.0457196445810139,moderate,0.006411452062165934,0.9918874556236202,0.0017010923142138977,moderate,adapt
eur_ecad_01::14952,MED,WCE,45_5,-0.0627328584868345,safe,0.6890786070623784,0.30721774183081346,0.0037036511068074683,safe,deploy
eur_ecad_01::14952,NEU,WCE,45_5,0.0925626298536927,moderate,0.007252160694572339,0.988630108172187,0.004117731133240619,moderate,adapt
eur_ecad_01::14953,MED,WCE,50_10,-0.0520920158683249,safe,0.8793895069358753,0.11815259676494724,0.0024578962991776187,safe,deploy
eur_ecad_01::14953,NEU,WCE,50_10,0.0916038843618856,moderate,0.0016676806013787991,0.9952263505823762,0.003105968816244991,moderate,adapt
eur_ecad_01::17513,WCE,MED,40_5,0.2328797861767189,high,0.0007795918937699595,0.00543611863769487,0.9937842894685348,high,retrain
eur_ecad_01::17513,NEU,MED,40_5,0.3032354495700131,high,0.0004787426744789796,0.0006065704435263355,0.9989146868819947,high,retrain
eur_ecad_01::17515,WCE,MED,40_10,0.1301829563459047,moderate,0.010800632660317014,0.18730548273198092,0.8018938846077018,high,retrain
eur_ecad_01::17515,NEU,MED,40_10,0.2809658883244528,high,0.0021610725879861723,0.005860170063422646,0.9919787573485916,high,retrain
eur_ecad_01::17516,WCE,MED,40_5,0.194617686722645,high,0.00339120745994072,0.013459403189063327,0.983149389350996,high,retrain
eur_ecad_01::17516,NEU,MED,40_5,0.2732514773027752,high,0.003511414763792133,0.003516103477813545,0.9929724817583945,high,retrain
eur_ecad_01::17519,WCE,MED,40_10,0.0356483746908873,moderate,0.008949375627859964,0.17104731692172614,0.820003307450413,high,retrain
eur_ecad_01::17519,NEU,MED,40_10,0.1883023219040684,high,0.003231086791548834,0.009628743262869372,0.9871401699455818,high,retrain
eur_ecad_01::14955,MED,WCE,45_5,-0.1350884965587244,safe,0.8958793829075402,0.09964441599572173,0.004476201096738638,safe,deploy
eur_ecad_01::14955,NEU,WCE,45_5,0.036102830557775,moderate,0.004960205325217937,0.9929699182321992,0.0020698764425831876,moderate,adapt
eur_ecad_01::14956,MED,WCE,45_5,-0.1350884965587244,safe,0.8958793829075402,0.09964441599572173,0.004476201096738638,safe,deploy
eur_ecad_01::14956,NEU,WCE,45_5,0.036102830557775,moderate,0.004960205325217937,0.9929699182321992,0.0020698764425831876,moderate,adapt
eur_ecad_01::14768,MED,NEU,50_5,-0.1021400024928897,safe,0.9956912882631526,0.003987367872570207,0.0003213438642770349,safe,deploy
eur_ecad_01::14768,WCE,NEU,50_5,-0.0521067944650668,safe,0.9890003586395085,0.010894339887676218,0.00010530147281497848,safe,deploy
eur_ecad_01::14769,MED,WCE,45_5,-0.077966924025552,safe,0.7175193982173617,0.2753476434328615,0.007132958349776421,safe,deploy
eur_ecad_01::14769,NEU,WCE,45_5,0.0650600926840057,moderate,0.003331166788242948,0.9949532707190432,0.001715562492713925,moderate,adapt
eur_ecad_01::14770,MED,WCE,45_5,-0.1191105554908547,safe,0.9205149862724465,0.07034639583762964,0.009138617889924225,safe,deploy
eur_ecad_01::14770,NEU,WCE,45_5,0.0499135193954569,moderate,0.004304581159705709,0.9941985565679583,0.0014968622723360568,moderate,adapt
eur_ecad_01::14772,MED,WCE,50_10,-0.0311349176753266,safe,0.960956478830961,0.03784851683348265,0.001195004335556054,safe,deploy
eur_ecad_01::14772,NEU,WCE,50_10,0.0702187711440278,moderate,0.0004952800090839737,0.9983709211551082,0.0011337988358079045,moderate,adapt
eur_ecad_01::14773,MED,WCE,45_10,0.0426840622709541,moderate,0.7632380565714856,0.22271532737030095,0.014046616058213508,safe,deploy
eur_ecad_01::14773,NEU,WCE,45_10,0.0792097363288681,moderate,0.014654660466518758,0.9803273014562298,0.005018038077251267,moderate,adapt
eur_ecad_01::17799,WCE,MED,40_10,0.1349183535088491,moderate,0.007554235119598725,0.11665110037750444,0.8757946645028961,high,retrain
eur_ecad_01::17799,NEU,MED,40_10,0.2824285955861678,high,0.0030528361304977365,0.010444426069602466,0.9865027377999,high,retrain
eur_ecad_01::17800,WCE,MED,40_10,0.1270689682744077,moderate,0.009601862553810502,0.14325874043333672,0.8471393970128528,high,retrain
eur_ecad_01::17800,NEU,MED,40_10,0.2689931405104446,high,0.002365994470832101,0.0059519167391349805,0.9916820887900331,high,retrain
eur_ecad_01::17801,WCE,MED,40_10,0.1244233781379349,moderate,0.009336845638043526,0.14969633203739466,0.8409668223245611,high,retrain
eur_ecad_01::17801,NEU,MED,40_10,0.2693730333492645,high,0.0019576013340818787,0.007974844338977008,0.9900675543269412,high,retrain
eur_ecad_01::17802,WCE,MED,40_10,0.1988719140161499,high,0.007169721200971551,0.02774125899912941,0.9650890197998984,high,retrain
eur_ecad_01::17802,NEU,MED,40_10,0.2887435777847797,high,0.005399992647609328,0.00724545955654416,0.9873545477958465,high,retrain
eur_ecad_01::17803,WCE,MED,40_10,0.1627281565785332,high,0.002475077364657101,0.057601743240115036,0.9399231793952276,high,retrain
eur_ecad_01::17803,NEU,MED,40_10,0.3081204679683273,high,0.0006884349003476194,0.0014968055757096457,0.9978147595239427,high,retrain
eur_ecad_01::14242,MED,WCE,50_10,-0.0927142391920172,safe,0.9673093781429835,0.029492000381235534,0.003198621475780587,safe,deploy
eur_ecad_01::14242,NEU,WCE,50_10,0.0755847376073783,moderate,0.010591763437487803,0.9873437316335285,0.002064504928984205,moderate,adapt
eur_ecad_01::14243,MED,WCE,50_10,-0.0927142391920172,safe,0.9688983246153926,0.028194688739307257,0.0029069866452997375,safe,deploy
eur_ecad_01::14243,NEU,WCE,50_10,0.0755847376073783,moderate,0.010059604232067173,0.9883780599102687,0.0015623358576645492,moderate,adapt
eur_ecad_01::14244,MED,WCE,45_10,0.0795899845393717,moderate,0.19955290677957546,0.7398868364498551,0.06056025677056921,moderate,adapt
eur_ecad_01::14244,NEU,WCE,45_10,0.0920850036857632,moderate,0.020516992280562904,0.7977213519612139,0.18176165575822292,moderate,adapt
eur_ecad_01::14207,MED,WCE,50_5,-0.1362261522737049,safe,0.7295315939699953,0.23307964147696603,0.03738876455303863,safe,deploy
eur_ecad_01::14207,NEU,WCE,50_5,0.0201300939322921,moderate,0.017551695272756546,0.9786429928114444,0.0038053119157988157,moderate,adapt
eur_ecad_01::15974,MED,WCE,50_5,-0.0346535520898476,safe,0.9602497657707814,0.038626922175804365,0.0011233120534139666,safe,deploy
eur_ecad_01::15974,NEU,WCE,50_5,0.0719158186214481,moderate,0.019678067344147395,0.9791643222185027,0.001157610437349931,moderate,adapt
eur_ecad_01::15975,MED,WCE,45_10,0.0785390338940623,moderate,0.31550588555133163,0.6332403333939247,0.05125378105474362,moderate,adapt
eur_ecad_01::15975,NEU,WCE,45_10,0.0936592014225312,moderate,0.04088704709919935,0.8946035739816723,0.06450937891912872,moderate,adapt
eur_ecad_01::15977,MED,WCE,45_5,-0.0247462315158593,safe,0.49462555323650204,0.49706328433604896,0.008311162427449078,moderate,deploy
eur_ecad_01::15977,NEU,WCE,45_5,0.0929761106144249,moderate,0.007288014147210505,0.9614653273930718,0.031246658459717747,moderate,adapt
eur_ecad_01::15980,MED,WCE,50_10,-0.041025898217514,safe,0.7747099135402482,0.21805854891659693,0.007231537543155165,safe,deploy
eur_ecad_01::15980,NEU,WCE,50_10,0.0506704459185369,moderate,0.008224798379496407,0.9708615131109432,0.02091368850956039,moderate,adapt
eur_ecad_01::15982,MED,WCE,50_10,-0.0587429481737293,safe,0.4052432146224719,0.5786088371485183,0.016147948229009435,moderate,deploy
eur_ecad_01::15982,NEU,WCE,50_10,0.0753101337735802,moderate,0.01288030886302385,0.9339212469655037,0.053198444171472764,moderate,adapt
eur_ecad_01::15983,MED,WCE,50_10,-0.0566000286471193,safe,0.7844260659986733,0.21334526984894378,0.0022286641523826694,safe,deploy
eur_ecad_01::15983,NEU,WCE,50_10,0.0884488655347932,moderate,0.009833643363282697,0.9429910038999229,0.047175352736794726,moderate,adapt
eur_ecad_01::15984,MED,WCE,50_10,-0.069671167287407,safe,0.8416819268119461,0.1565077934364578,0.001810279751595202,safe,deploy
eur_ecad_01::15984,NEU,WCE,50_10,0.0849509814420574,moderate,0.0037229203149056105,0.9737000967019219,0.02257698298317276,moderate,adapt
eur_ecad_01::16295,MED,WCE,50_10,-0.0818485376052637,safe,0.976845654889767,0.020949440996448368,0.0022049041137844182,safe,deploy
eur_ecad_01::16295,NEU,WCE,50_10,0.0633139021831232,moderate,0.023040429376217322,0.9708926450866577,0.006066925537125339,moderate,adapt
eur_ecad_01::16298,MED,WCE,50_5,-0.1216124502989499,safe,0.7295315939699953,0.23307964147696603,0.03738876455303863,safe,deploy
eur_ecad_01::16298,NEU,WCE,50_5,0.0229321063959884,moderate,0.017551695272756546,0.9786429928114444,0.0038053119157988157,moderate,adapt
eur_ecad_01::17671,WCE,MED,40_10,0.1459737063052135,high,0.004669988602919973,0.12147777849690716,0.8738522329001723,high,retrain
eur_ecad_01::17671,NEU,MED,40_10,0.2771723965555499,high,0.0004783310208107686,0.0019631251500276926,0.9975585438291616,high,retrain
eur_ecad_01::17672,WCE,MED,40_10,0.1233067589887739,moderate,0.010288993374732614,0.17851385009040507,0.8111971565348621,high,retrain
eur_ecad_01::17672,NEU,MED,40_10,0.2659862940874204,high,0.0019459906767841264,0.008530197381888212,0.989523811941328,high,retrain
eur_ecad_01::17673,WCE,MED,40_10,0.0954281736827646,moderate,0.00805755155676608,0.16355112493289778,0.8283913235103355,high,retrain
eur_ecad_01::17673,NEU,MED,40_10,0.2170713455983981,high,0.0033202154674689425,0.00994036611880437,0.9867394184137269,high,retrain
eur_ecad_01::15178,MED,WCE,50_10,-0.0466109783160804,safe,0.6675385800853655,0.33088191182642246,0.0015795080882123945,safe,deploy
eur_ecad_01::15178,NEU,WCE,50_10,0.073342498297741,moderate,0.007644853487306181,0.9834124087349128,0.008942737777781064,moderate,adapt
eur_ecad_01::15180,MED,NEU,50_10,-0.0867282339559696,safe,0.9981317295288977,0.0018129303785308366,5.5340092571343646e-05,safe,deploy
eur_ecad_01::15180,WCE,NEU,50_10,-0.0227786282636381,safe,0.9681970604545628,0.031802939545437364,0.0,safe,deploy
eur_ecad_01::15182,MED,WCE,45_10,0.0486695522905016,moderate,0.3310044269988751,0.5864902814204431,0.08250529158068196,moderate,adapt
eur_ecad_01::15182,NEU,WCE,45_10,0.1019873680768839,moderate,0.06455814753898913,0.8476725589700598,0.08776929349095053,moderate,adapt
eur_ecad_01::15986,MED,WCE,45_5,-0.0876371468811632,safe,0.1337979185063775,0.3981953758415137,0.4680067056521087,high,adapt
eur_ecad_01::15986,NEU,WCE,45_5,0.0491853029389321,moderate,0.03696133236881864,0.8909811506121331,0.0720575170190488,moderate,adapt
eur_ecad_01::15988,MED,WCE,45_10,-0.0615889688919812,safe,0.9880795020302381,0.011533107928726388,0.0003873900410353676,safe,deploy
eur_ecad_01::15988,NEU,WCE,45_10,0.0693813970715142,moderate,0.008032822811125818,0.9882615501796335,0.0037056270092406785,moderate,adapt
eur_ecad_01::15989,MED,WCE,50_10,-0.0275953007171563,safe,0.9786386474888973,0.020674443003081786,0.0006869095080207897,safe,deploy
eur_ecad_01::15989,NEU,WCE,50_10,0.0792189326396761,moderate,0.0007331299461773589,0.999163498467665,0.0001033715861578152,moderate,adapt
eur_ecad_01::15990,MED,NEU,50_5,-0.1009973430604942,safe,0.9934243951326072,0.00625426100311535,0.0003213438642770349,safe,deploy
eur_ecad_01::15990,WCE,NEU,50_5,-0.0576623894810666,safe,0.9553176567179007,0.044577041809284984,0.00010530147281497848,safe,deploy
eur_ecad_01::15183,MED,WCE,50_10,-0.0548180048033311,safe,0.9417422712541428,0.05660464099797533,0.0016530877478813316,safe,deploy
eur_ecad_01::15183,NEU,WCE,50_10,0.0972564013317214,moderate,0.010886871765847943,0.9779583321282442,0.01115479610590772,moderate,adapt
eur_ecad_01::15187,MED,WCE,50_10,-0.0554134580874592,safe,0.9430414160206709,0.05647497157113182,0.0004836124081969929,safe,deploy
eur_ecad_01::15187,NEU,WCE,50_10,0.0616162036183403,moderate,0.005580607528832494,0.9944193924711676,0.0,moderate,adapt
eur_ecad_01::15188,MED,WCE,45_10,0.0484876167132819,moderate,0.17982223052324814,0.7634963078094354,0.05668146166731697,moderate,adapt
eur_ecad_01::15188,NEU,WCE,45_10,0.0805192894092305,moderate,0.02640941819090548,0.7945464380882189,0.1790441437208754,moderate,adapt
eur_ecad_01::15556,MED,WCE,50_10,-0.0438566756168889,safe,0.6421371302266926,0.34796881494565274,0.009894054827654866,safe,deploy
eur_ecad_01::15556,NEU,WCE,50_10,0.0964341547561149,moderate,0.010267687301184795,0.9308522217912514,0.05888009090756403,moderate,adapt
eur_ecad_01::15557,MED,WCE,45_10,0.0794992636855984,moderate,0.200708999492383,0.7386496302278729,0.06064137027974389,moderate,adapt
eur_ecad_01::15557,NEU,WCE,45_10,0.0916142650627316,moderate,0.018491239142865133,0.8243293978567948,0.15717936300033994,moderate,adapt
eur_ecad_01::15558,MED,WCE,45_10,0.0635642287203155,moderate,0.2371180041059604,0.7103954085712637,0.052486587322774954,moderate,adapt
eur_ecad_01::15558,NEU,WCE,45_10,0.0946567530182225,moderate,0.019240046407311372,0.8129362321992561,0.1678237213934324,moderate,adapt
eur_ecad_01::15559,MED,NEU,50_5,-0.0933224765095044,safe,0.9911540244269769,0.008524631708745819,0.0003213438642770349,safe,deploy
eur_ecad_01::15559,WCE,NEU,50_5,-0.0249543647077632,safe,0.8389319395179247,0.16085557582938012,0.00021248465269512926,safe,deploy
eur_ecad_01::15560,MED,NEU,50_5,-0.1197626007965921,safe,0.990132480610218,0.009225399379655481,0.0006421200101261815,safe,deploy
eur_ecad_01::15560,WCE,NEU,50_5,-0.0420652839331645,safe,0.8138055703613283,0.18566116884012762,0.0005332607985442759,safe,deploy
eur_ecad_01::14666,MED,WCE,50_10,-0.0627307638215777,safe,0.41698568796793595,0.5680172107963948,0.01499710123566962,moderate,deploy
eur_ecad_01::14666,NEU,WCE,50_10,0.0662856514745535,moderate,0.021742895547238166,0.8942818300899682,0.08397527436279419,moderate,adapt
eur_ecad_01::14668,MED,WCE,50_5,-0.0486623351780899,safe,0.9589511936523505,0.04035571754557756,0.0006930888020719209,safe,deploy
eur_ecad_01::14668,NEU,WCE,50_5,0.0909906156449666,moderate,0.05794288833848469,0.9287151409684922,0.013341970693022766,moderate,adapt
eur_ecad_01::14669,MED,WCE,50_10,0.0018287058016932,moderate,0.589372590205934,0.38530588590334547,0.025321523890720454,safe,deploy
eur_ecad_01::14669,NEU,WCE,50_10,0.0663228164337956,moderate,0.0070130863292765236,0.9874090886263008,0.005577825044422275,moderate,adapt
eur_ecad_01::14670,MED,WCE,50_5,-0.0993505947053967,safe,0.9136223563469194,0.0836311035808257,0.0027465400722548254,safe,deploy
eur_ecad_01::14670,NEU,WCE,50_5,0.0354067412950587,moderate,0.01639684941947548,0.9794979823814233,0.0041051681991006615,moderate,adapt
eur_ecad_01::14671,MED,WCE,45_10,-0.0115185488961784,safe,0.9676487273352966,0.03231532252513699,3.5950139566816586e-05,safe,deploy
eur_ecad_01::14671,NEU,WCE,45_10,0.0871631795568177,moderate,0.004621280434636513,0.9948251321843457,0.0005535873810178984,moderate,adapt
eur_ecad_01::15991,MED,WCE,45_10,0.0055410158174944,moderate,0.8916874441170222,0.10693789952387443,0.0013746563591030753,safe,deploy
eur_ecad_01::15991,NEU,WCE,45_10,0.0955059395832957,moderate,0.003702245051513342,0.991432468147947,0.00486528680053955,moderate,adapt
eur_ecad_01::15992,MED,WCE,50_10,-0.0531142346550566,safe,0.9640178480051621,0.03536165330049484,0.0006204986943424842,safe,deploy
eur_ecad_01::15992,NEU,WCE,50_10,0.0647567793134755,moderate,0.01071252297457898,0.9875495315476969,0.0017379454777240958,moderate,adapt
eur_ecad_01::15995,MED,WCE,50_5,-0.0560615270100295,safe,0.9166028413179673,0.08195736481992745,0.0014397938621050622,safe,deploy
eur_ecad_01::15995,NEU,WCE,50_5,0.0528876150935593,moderate,0.009646337765594103,0.9903536622344058,0.0,moderate,adapt
eur_ecad_01::15996,MED,WCE,50_10,-0.0099890257734771,safe,0.9028638169239731,0.08694387853627746,0.010192304539749127,safe,deploy
eur_ecad_01::15996,NEU,WCE,50_10,0.069892630673201,moderate,0.009825268365583312,0.9880250682297961,0.0021496634046203073,moderate,adapt
eur_ecad_01::16302,MED,WCE,50_5,-0.0801654088494046,safe,0.9451716434322165,0.052951117399740094,0.0018772391680432622,safe,deploy
eur_ecad_01::16302,NEU,WCE,50_5,0.0505988638843213,moderate,0.010448857696608117,0.9889074759428405,0.0006436663605515736,moderate,adapt
eur_ecad_01::16304,MED,WCE,45_10,0.0426840622709541,moderate,0.7632380565714856,0.22271532737030095,0.014046616058213508,safe,deploy
eur_ecad_01::16304,NEU,WCE,45_10,0.0792097363288681,moderate,0.014654660466518758,0.9803273014562298,0.005018038077251267,moderate,adapt
eur_ecad_01::16305,MED,WCE,50_10,-0.0609385502651647,safe,0.9307419414500725,0.06771910002510317,0.0015389585248241264,safe,deploy
eur_ecad_01::16305,NEU,WCE,50_10,0.0863365479166304,moderate,0.004333261091932608,0.989089361029676,0.006577377878391423,moderate,adapt
eur_ecad_01::14213,MED,WCE,45_5,-0.1042092142773256,safe,0.7572870684502968,0.21699039724815306,0.025722534301549544,safe,deploy
eur_ecad_01::14213,NEU,WCE,45_5,0.0442996699522151,moderate,0.0075010949921875915,0.9854302480998169,0.007068656907995536,moderate,adapt
eur_ecad_01::14214,MED,WCE,50_10,-0.0153265660684684,safe,0.7961318061855104,0.19268620689047805,0.011181986924011745,safe,deploy
eur_ecad_01::14214,NEU,WCE,50_10,0.115736583052342,moderate,0.026395963943806146,0.845117392234782,0.1284866438214115,moderate,adapt
eur_ecad_01::14215,MED,WCE,50_10,-0.0585108851442686,safe,0.3151633664177693,0.6495605476524193,0.03527608592981118,moderate,adapt
eur_ecad_01::14215,NEU,WCE,50_10,0.0777853298771478,moderate,0.013295006603429454,0.927202718957694,0.05950227443887654,moderate,adapt
eur_ecad_01::14582,MED,WCE,45_10,0.0604726888361466,moderate,0.6372918757521165,0.3601220883220419,0.0025860359258415696,safe,deploy
eur_ecad_01::14582,NEU,WCE,45_10,0.1306671181462824,moderate,0.007692688672903567,0.9897290007325499,0.0025783105945467095,moderate,adapt
eur_ecad_01::14583,MED,NEU,50_5,-0.1101876823670671,safe,0.9947654886252054,0.004913167510517193,0.0003213438642770349,safe,deploy
